P	1	1	300	no	no	7824x2048	0.19	138.51	0.29	47572.91
P	1	1	300	no	no	7824x2048	0.16	144.45	0.33	47104.01
P	1	1	300	no	no	7824x2048	0.15	144.13	0.34	46996.20
P	1	1	300	no	no	7824x2048	0.16	155.10	0.31	49227.59
P	1	1	300	no	no	7824x2048	0.15	143.47	0.28	47342.70
P	1	1	300	no	no	7824x2048	0.20	140.40	0.33	47445.45
P	1	1	300	no	no	7824x2048	0.16	144.77	0.31	47012.50
P	1	1	300	no	no	7824x2048	0.15	143.42	0.30	46975.73
P	1	1	300	no	no	7824x2048	0.20	142.75	0.32	48313.21
P	1	1	300	no	no	7824x2048	0.33	144.37	0.33	46976.21
P	1	1	300	no	no	7824x2048	0.17	138.71	0.33	47604.71
P	1	1	300	no	no	7824x2048	0.15	137.41	0.39	47608.96
P	1	1	300	no	no	7824x2048	0.14	146.72	0.30	49195.21
P	1	1	300	no	no	7824x2048	0.14	152.16	0.29	46884.80
P	1	1	300	no	no	7824x2048	0.14	142.63	0.32	46884.32
P	1	1	300	no	no	7824x2048	0.16	146.14	0.36	47340.42
P	1	1	300	no	no	7824x2048	0.16	145.38	0.31	47516.31
P	1	1	300	no	no	7824x2048	0.15	147.38	0.32	47316.04
P	1	1	300	no	no	7824x2048	0.14	144.10	0.34	47180.50
P	1	1	300	no	no	7824x2048	0.15	152.88	0.30	47009.55
P	1	1	300	no	no	7824x2048	0.16	138.68	0.34	47275.70
P	1	1	300	no	no	7824x2048	0.15	143.58	0.33	47629.71
P	1	1	300	no	no	7824x2048	0.15	144.24	0.34	49092.38
P	1	1	300	no	no	7824x2048	0.19	143.24	0.32	47696.79
P	1	1	300	no	no	7824x2048	0.15	143.97	0.32	47893.24
P	1	1	300	no	no	7824x2048	0.14	143.67	0.30	47214.62
P	1	1	300	no	no	7824x2048	0.14	142.80	0.33	47084.90
P	1	1	300	no	no	7824x2048	0.14	143.40	0.27	47460.23
P	1	1	300	no	no	7824x2048	0.14	141.65	0.30	47251.48
P	1	1	300	no	no	7824x2048	0.15	145.29	0.29	47584.63
