P	1	1	300	no	no	11736x3072	0.32	316.91	9.56	109974.60
P	1	1	300	no	no	11736x3072	0.33	316.65	9.84	109840.95
P	1	1	300	no	no	11736x3072	0.51	315.52	9.46	109784.77
P	1	1	300	no	no	11736x3072	0.48	329.11	9.42	112574.22
P	1	1	300	no	no	11736x3072	0.34	326.72	9.44	111901.48
P	1	1	300	no	no	11736x3072	0.34	323.10	9.50	110235.99
P	1	1	300	no	no	11736x3072	0.41	306.71	9.35	112208.41
P	1	1	300	no	no	11736x3072	0.37	337.04	9.10	114467.28
P	1	1	300	no	no	11736x3072	0.33	319.75	9.53	108897.84
P	1	1	300	no	no	11736x3072	0.36	312.83	9.19	108334.44
P	1	1	300	no	no	11736x3072	0.33	317.83	9.19	108636.66
P	1	1	300	no	no	11736x3072	0.33	315.99	9.43	109001.77
P	1	1	300	no	no	11736x3072	0.33	315.67	9.23	109021.77
P	1	1	300	no	no	11736x3072	0.33	320.77	9.37	108126.33
P	1	1	300	no	no	11736x3072	0.36	319.25	9.17	108741.40
P	1	1	300	no	no	11736x3072	0.33	311.43	9.26	108701.10
P	1	1	300	no	no	11736x3072	0.34	318.50	13.83	108877.31
P	1	1	300	no	no	11736x3072	0.32	319.77	9.36	109449.89
P	1	1	300	no	no	11736x3072	0.46	319.70	9.18	109447.10
P	1	1	300	no	no	11736x3072	0.33	311.39	9.41	108741.13
P	1	1	300	no	no	11736x3072	0.34	313.96	9.30	108584.83
P	1	1	300	no	no	11736x3072	0.33	316.50	9.29	108633.13
P	1	1	300	no	no	11736x3072	0.33	331.15	9.09	110536.24
P	1	1	300	no	no	11736x3072	0.37	350.68	9.26	118257.62
P	1	1	300	no	no	11736x3072	0.33	319.68	9.23	108779.13
P	1	1	300	no	no	11736x3072	0.33	316.45	13.44	108867.78
P	1	1	300	no	no	11736x3072	0.37	323.36	9.32	108277.48
P	1	1	300	no	no	11736x3072	0.33	308.51	9.29	108771.27
P	1	1	300	no	no	11736x3072	0.33	316.68	9.18	108748.63
P	1	1	300	no	no	11736x3072	0.33	317.44	10.44	108684.78
