P	1	1	300	no	no	7824x2048	0.20	145.27	1.70	47455.39
P	1	1	300	no	no	7824x2048	0.86	138.88	1.64	46833.88
P	1	1	300	no	no	7824x2048	0.18	143.13	1.56	46906.18
P	1	1	300	no	no	7824x2048	0.37	173.04	1.65	46992.43
P	1	1	300	no	no	7824x2048	0.20	138.35	1.59	46821.91
P	1	1	300	no	no	7824x2048	0.21	143.14	1.65	46945.30
P	1	1	300	no	no	7824x2048	0.21	140.05	1.74	46844.74
P	1	1	300	no	no	7824x2048	0.24	140.36	1.58	47068.92
P	1	1	300	no	no	7824x2048	0.21	138.39	1.62	46962.15
P	1	1	300	no	no	7824x2048	0.19	139.07	1.68	46850.04
P	1	1	300	no	no	7824x2048	0.20	135.83	1.67	46900.17
P	1	1	300	no	no	7824x2048	0.26	144.34	1.72	47185.07
P	1	1	300	no	no	7824x2048	0.20	135.83	1.60	47051.12
P	1	1	300	no	no	7824x2048	0.21	141.16	2.40	46913.41
P	1	1	300	no	no	7824x2048	0.20	137.91	1.57	46738.54
P	1	1	300	no	no	7824x2048	0.20	148.96	1.76	49182.13
P	1	1	300	no	no	7824x2048	0.18	141.52	1.65	46978.98
P	1	1	300	no	no	7824x2048	0.19	138.43	1.45	46957.16
P	1	1	300	no	no	7824x2048	0.20	139.50	1.84	46979.31
P	1	1	300	no	no	7824x2048	0.26	142.74	1.42	47214.14
P	1	1	300	no	no	7824x2048	0.20	140.40	1.58	46964.64
P	1	1	300	no	no	7824x2048	0.20	139.51	1.51	46798.01
P	1	1	300	no	no	7824x2048	0.20	141.70	1.63	47133.08
P	1	1	300	no	no	7824x2048	0.20	138.12	1.48	47671.24
P	1	1	300	no	no	7824x2048	0.21	141.85	1.65	46619.75
P	1	1	300	no	no	7824x2048	0.19	144.73	1.73	47915.14
P	1	1	300	no	no	7824x2048	0.21	143.71	1.65	47238.28
P	1	1	300	no	no	7824x2048	0.20	136.37	1.85	46802.41
P	1	1	300	no	no	7824x2048	0.25	145.19	1.65	48200.86
P	1	1	300	no	no	7824x2048	0.22	138.88	1.63	46837.56
